ARTIST,TITLE,FORMAT, PRICE,GENRE,CAT NUMBER,COUNTRY,SLEEVE,MEDIA,LABEL,EXTRA INFO,SKU
"JACKSON 5, THE",DIANA ROSS PRESENTS THE JACKSON 5,1LP, $ 55.00 ,SOUL,620874,USA,NEW,NEW,Mowtown Record Company,2022 MOTOWN/ELEMENTAL MUSIC ORANGE VINYL REPRESS OF 1969 DEBUT ALBUM: LIMITED TO 1500 COPIES,VY16041
JACKSON BROWNE,RUNNING ON EMPTY,1LP, $ 10.00 ,ROCK,6E+113,AUS,VG+,VG+,Asylum Records,5th STUDIO ALBUM FROM '77: ASYLUM RECORDS OZ PRESS w/ INSERTS (light edge warp),VS3074
JACKSON BROWNE,HOLD OUT,1LP, $ 10.00 ,ROCK,5E511,AUS,VG+,VG+,Asylum Records,1980 STUDIO ALBUM: OZ ASYLUM RECORDS PRESS w/ PRINTED INNER,VS5132
JACKSON CONTI,SUJINHO: RSDBF 2021,2LP, $ 55.00 ,JAZZ,MMS050,USA,NEW,NEW,Madlib Invazion,(MADLIB) 2021 RSD BLACK FRIDAY REPRESS OF THE RARE COLLAB. ALBUM FROM 2008: LIMITED TO 4500 COPIES,VZ5833
JACO PASTORIUS,JACO PASTORIUS: REISSUE,1LP, $ 48.00 ,JAZZ,MOVLP136,EU,NEW,NEW,Music On Vinyl,2010 EU 180-GRAM AUDIOPHILE REPRESS OF HIS 1976 SOLO DEBUT ALBUM,VY6806
JACO PASTORIUS,WORD OF MOUTH: REISSUE,1LP, $ 50.00 ,JAZZ,MOVLP1260,EU,NEW,NEW,Music On Vinyl,2014 EU 180-GRAM AUDIOPHILE REPRESS OF THE 2nd ALBUM FROM 1981,VY15069
JADAKISS,THE COLLECTOR'S EDITION: RSDBF 2020,2LP, $ 50.00 ,HIP HOP,B003288101,USA,NEW,NEW,Def Jam Recordings,2020 RSD BLACK FRIDAY & 1st TIME VINYL PRESS: LIMITED TO 1500 COPIES,VZ5180
"JADED HEARTS CLUB, THE",LIVE AT THE 100 CLUB: RSD 2021,1LP, $ 35.00 ,ROCK,INFECT641LP,USA,NEW,NEW,BMG Music,RSD 2021 RELEASE OF THE LIVE PERFORMANCE FROM THE ALL-STAR ROCK GROUP: LIMITED TO 1500 COPIES,VY14582
JAHARI MASSAMBA UNIT,PARDON MY FRENCH: RSDBF 2020,1LP, $ 55.00 ,JAZZ,MMS042LP,USA,NEW,NEW,Madlib Invazion,2020 RSD BLACK FRIDAY VINYL PRESS OF THE RELEASE FROM MADLIB: LIMITED TO 2000 COPIES,VY13671
JALANG,SANTAU,1LP, $ 38.00 ,PUNK,HEVMAC016,AUS,NEW,NEW,Heavy Machinery Records,2021 RELEASE FROM THE MELBOURNE D-BEAT CRUST OUTFIT: RED VINYL GATEFOLD PRESS LTD/300 COPIES,VY14838
JAMES BLAKE,FRIENDS THAT BREAK YOUR HEART,1LP, $ 40.00 ,ALTERNATIVE,B003421201,USA,EX,EX,Republic Records,2021 STUDIO RELEASE FROM THE ACCLAIMED U.K. ELECTRONIC MUSICIAN,VS20674
JAMES BROWN,SOULFUL CHRISTMAS: REISSUE,1LP, $ 48.00 ,CHRISTMAS,3797212,EU,NEW,NEW,Polydor Records,2014 REPRESS OF THE 1968 CHRISTMAS ALBUM FROM THE GODFATHER OF SOUL,VY15249
JAMES DEAN,ACROSS THE GREAT DIVIDE,"7""", $ 8.00 ,PUNK,JD01,AUS,VG+,VG,Hey Presto! Records,EXCELLENT '08 E.P. FROM NEWCASTLE SCREAMO BAND: NUMBERED/103 COPIES,V83120
JAMES MORRISON & THE MORRISON BROTHERS B,A NIGHT IN TUNISIA,1LP, $ 30.00 ,JAZZ,L38282,AUS,VG+,EX,ABC Records,ORIG. OZ 1984 ABC RECORDS RELEASE w/ INNER SLEEVE,VS6183
JAMES WHITE & THE BLACKS,MELT YOURSELF DOWN: REISSUE,1LP, $ 40.00 ,POST-PUNK,MH8241,USA,NEW,NEW,Modern Harmonic,2021 U.S. IMPORT COLOUR VINYL RE-ISSUE OF THE 1986 NO-WAVE JAZZ SAX FRENZY!,VY15621
JAMIE HUTCHINGS,BEDSIT,1LP, $ 25.00 ,ALTERNATIVE,CDL008,AUS,NEW,NEW,Come To The Dark Side Luke Rec,180G VINYL PRESS OF THE NEW 2018 SOLO LP FROM BLUEBOTTLE KISS FRONTMAN + D/L CODE,VY9636
JAMIROQUAI,THE RETURN OF THE SPACE COWBOY: REISSUE,2LP, $ 60.00 ,POP,88985453891,EU,NEW,NEW,Legacy / Sony Music,2017 2LP REPRESS OF THE 2nd ALBUM FROM 1994,VZ6167
JAPANDROIDS,CELEBRATION ROCK (WHITE),1LP, $ 25.00 ,ALTERNATIVE,PRC2381,USA,VG+,EX,Polyvinyl Records,POLYVINYL RECORDS 180-GRAM WHITE VINYL GATEFOLD PRESS OF THE 2012 ALBUM,VS20488
JAPANESE BREAKFAST,SOFT SOUNDS FROM ANOTHER PLANET,1LP, $ 45.00 ,ALTERNATIVE,DOC133LP,USA,NEW,NEW,Dead Oceans,2017 SOPHOMORE STUDIO RELEASE FROM THE U.S. INDIE POP ARTIST: BLACK VINYL PRESS,VY10250
JAPANESE BREAKFAST,JUBILEE,1LP, $ 45.00 ,ALTERNATIVE,DOC225LP,USA,NEW,NEW,Dead Oceans,2021 STUDIO RELEASE & 3rd FULL LENGTH FROM THE U.S. INDIE POP ARTIST: BLACK VINYL GATEFOLD PRESS,VY14563
JARROW,EXPENSIVE HUGS,1LP, $ 10.00 ,ALTERNATIVE,BARELY014LP,,NEW,NEW,Barely Dressed,NEW 2018 LP ON LTD PURPLE SPLATTER VINYL,VY9704
JASON MOLINA,AUTUMN BIRD SONGS,"10""", $ 300.00 ,ALTERNATIVE,GRAVE050,USA,EX,EX,Graveface Records,"2012 ARTBOOK FROM WILL SCHAFF (OKKERVILE RIVER) PACKAGED w/ RARE JASON MOLINA COLOUR VINYL 10"" E.P.",VF207
JASON MOLINA,EIGHT GATES,1LP, $ 40.00 ,ALTERNATIVE,SC203LP,USA,NEW,NEW,Secretly Canadian,2020 RELEASE OF MOLINA'S FINAL RECORDINGS PRIOR TO HIS DEATH IN 2013: STANDARD BLACK PRESS,VY12693
JASON MOLINA,EIGHT GATES: COLOUR,1LP, $ 43.00 ,ALTERNATIVE,SC203LP-C1,USA,NEW,NEW,Secretly Canadian,NEW 2020 RELEASE OF MOLINA'S FINAL RECORDINGS PRIOR TO HIS DEATH IN 2013: LIMITED SHORTCAKE COLOUR PRESS,VY12694
JASON SIMON / PETER BLACK,"RECORD CLUB SPLIT 7""","7""", $ 15.00 ,ALTERNATIVE,TYM024,AUS,EX,EX,Tym Records,LIMITED EDITION 2014 TYM RECORDS RECORD CLUB: #153/200 COPIES ONLY,V83656
JAVELINA,BEASTS AMONG SHEEP,1LP, $ 15.00 ,METAL,BPR04,USA,VG,VG+,Brutal Bands,U.S. IMPORT PRESS OF THE 2009 LP FROM PHILADELPHIA STONER BAND,VS18750
JAY JAYLE,PRISYN,1LP, $ 25.00 ,ALTERNATIVE,SH233,USA,NEW,NEW,Sargent House,2020 STUDIO RELEASE FROM EVAN PATTERSON: SARGENT HOUSE RECORDS,VY13743
"JAYHAWKS, THE",XOXO,1LP, $ 42.00 ,ROCK,66394LP,USA,NEW,NEW,Thirty Tigers,NEW 2020 STUDIO RELEASE FROM THE LONG RUNNING AMERICAN ALT-COUNTRY BAND,VY12999
JAZZ SABBATH,JAZZ SABBATH,1LP, $ 50.00 ,JAZZ,BL411348,USA,NEW,NEW,Blacklake,STANDARD REPRESS OF THE 2020 SABBATH COVERS ALBUM BY THE FICTIONAL BAND FROM ADAM WAKEMAN,VY14609
JAZZ SABBATH,VOL. 2,1LP, $ 55.00 ,JAZZ,BL411373,USA,NEW,NEW,Blacklake,NEW 2022 ALBUM FROM ADAM WAKEMAN w/ MORE JAZZ INSPIRED SABBATH TUNES,VY15750
JEAN-FRANCOIS BONNEL & HIS ENGLISH FRIEN,JEAN-FRANCOIS BONNEL & HIS ENGLISH FRIEN,1LP, $ 10.00 ,JAZZ,SOS1104,UK,VG+,EX,Stomp Records,1985 LP FROM FRENCH JAZZ SAXOPHONIST & FRIENDS,VS19096
JEAN-MICHEL BLAIS,DANS MA MAIN,1LP, $ 25.00 ,ALTERNATIVE,AC151,CAN,EX,EX,Arts & Craft Records,2018 SOPHOMORE ALBUM FROM FRENCH-CANADIAN COMPOSER,VS19414
JEAN-MICHEL JARRE,AMAZONIA,2LP, $ 65.00 ,AMBIENT,19439845051,EU,NEW,NEW,Sony Music,NEW 2021 STUDIO RELEASE FROM THE LEGENDARY FRENCH COMPOSER,VZ5731
JEANNIE LEWIS,LOOKING BACKWARDS TO TOMORROW: IN AND OU,1LP, $ 10.00 ,ROCK,EMA307,AUS,VG+,VG+,EMI Music,RARE '74 OZ JAZZ/AVANT-GARDE RELEASE: EMI GATEFOLD PRESS,VS9870
JEFF BUCKLEY,GRACE: REISSUE,1LP, $ 50.00 ,ROCK,88875147701,EU,NEW,NEW,Legacy / Sony Music,2015 EU 180-GRAM RE-ISSUE OF THE LEGENDARY SOLE 1994 STUDIO ALBUM,VY6198
JEFF CAUDILL,RESET THE SUN: RSD 2017,"12""", $ 10.00 ,ALTERNATIVE,42N85,USA,NEW,NEW,Revelation Records,"RSD 2017 CONCEPT 12"" EP (GAMEFACE SINGER): LTD/500",VO90
JEFF TWEEDY,LOVE IS THE KING,1LP, $ 35.00 ,ALTERNATIVE,DBPM00520LP,USA,NEW,NEW,dBpm Records / ANTI- / Epitaph,2021 SOLO ALBUM FROM LEGENDARY WILCO FRONTMAN ON LIMITED CLEAR VINYL,VY13763
JENNY LEWIS WITH THE WATSON TWINS,RABBIT FUR COAT: REISSUE,1LP, $ 45.00 ,ALTERNATIVE,RT0246LP,EU,NEW,NEW,Rough Trade Records,LIMITED EDITION 2021 10th ANNIVERSARY 180-GRAM REMASTER OF LEWIS' DEBUT SOLO ALBUM,VY15617
JERRY HARRISON,CASUAL GODS,1LP, $ 10.00 ,NEW-WAVE,8329921,AUS,G,VG,Mercury Records,"1988/2nd SOLO LP FROM EX-TALKING HEADS/MODERN LOVERS GUITARIST FEAT. THE HIT ""REV IT UP""",VS3121
JERRY LEE LEWIS,SOUTHERN ROOTS - BACK HOME TO MEMPHIS,1LP, $ 10.00 ,ROCK,6338452,AUS,VG,VG+,Mercury Records,1973 STUDIO ALBUM ON MERCURY RECORDS,VS11404
JERRY LEE LEWIS & FRIENDS,DUETS,1LP, $ 15.00 ,ROCK,L36891,AUS,VG+,EX,Sun Records,1978 SUN RECORDS COMPILATION: SCARCE AUS PRESS,VS20639
JESS LOCKE,DON'T ASK YOURSELF WHY: COLOUR,1LP, $ 35.00 ,ALTERNATIVE,DASH067LPX,USA,NEW,NEW,Dot Dash Records,NEW 2021 STUDIO RELEASE FROM FROM MELB SONGWRITER: LIMITED EDITION PINK VINYL PRESS w/ SIGNED PRINT,VY13799
JESSICA PRATT,QUIET SIGNS,1LP, $ 38.00 ,FOLK,SLANG50190LP,USA,NEW,NEW,City Slang Records,2019 STUDIO ALBUM FROM THE U.S. FOLK MUSICIAN,VY11148
JESSICA PRATT,QUIET SIGNS: COLOUR,1LP, $ 40.00 ,FOLK,SLANG50190LTD,USA,NEW,NEW,City Slang Records,2019 STUDIO ALBUM FROM THE U.S. FOLK MUSICIAN: LIMITED EDITION CRYSTAL CLEAR PRESSING,VY11177
JESSIE WARE,DEVOTION: THE GOLD EDITION: RSD 2022,2LP, $ 70.00 ,POP,3890844,EU,NEW,NEW,Island Records,RSD 2022 10th ANNIVERSARY EXPANDED REPRESS OF THE DEBUT ALBUM: LIMITED TO 2500 COPIES,VZ6118
JETHRO TULL,THICK AS A BRICK,1LP, $ 25.00 ,PROG ROCK,MS2072,AUS,VG+,VG+,Reprise Records,OZ REPRISE RECORDS PRESS OF THE CLASSIC 1971 ALBUM IN ORIG. FOLD-OUT NEWSPAPER SLEEVE,VS1219
JETHRO TULL,THE ZEALOT GENE,2LP, $ 65.00 ,ROCK,19439927141,EU,NEW,NEW,Inside Out Music,NEW 2022 RELEASE & 22nd STUDIO ALBUM FROM THE LONG-RUNNING U.K. PROG-ROCK LEGENDS: GATEFOLD BLACK 2LP+CD & LP-BOOKLET,VZ6217
JILL SCOTT,WHO IS JILL SCOTT: WORDS AND SOUNDS VOL.,2LP, $ 65.00 ,SOUL,HBRLP00129,USA,NEW,NEW,Hidden Beach Recordings,LIMITED EDITION 2020/20th ANNIVERSARY BLACK VINYL 2LP PRESS OF THE ACCLAIMED 2000 DEBUT ALBUM,VZ4817
JIM CAPALDI,SHORT CUT DRAW BLOOD,1LP, $ 10.00 ,ROCK,L35701,NZ,VG,VG,Island Records,1975 SOLO LP & HIS 1st POST-TRAFFIC: SCARCE N.Z. ISLAND RECORDS PRESS (check condition),VS8408
JIM STEINMAN,BAD FOR GOOD,1LP, $ 15.00 ,ROCK,ELPS4081,AUS,VG+,VG+,,"1981 DEBUT LP FROM THE MEATLOAF COLLABORATOR: OZ EPIC RECORDS PRESS w/ INNER SLEEVE (missing bonus 7"")",VS4848
JIM SULLIVAN,IF THE EVENING WERE DAWN: COLOUR,1LP, $ 45.00 ,ROCK,LITA17812,USA,NEW,NEW,Light In The Attic Records,2019 LIGHT-IN-THE-ATTIC COLLECTION OF UNRELEASED ACOUSTIC SESSIONS CIRCA 1969: INDIE-EXCLUSIVE COLOUR PRESS!,VY12159
JIM SULLIVAN,JIM SULLIVAN: COLOUR,1LP, $ 45.00 ,ROCK,LITA1771B,USA,NEW,NEW,Light In The Attic Records,2019 LIMITED EDITION BLUE VINYL REPRESS OF THE SCARCE FINAL '72 LP FROM ABDUCTEE U.S. SINGER,VY15848
"JIMI HENDRIX EXPERIENCE, THE",ARE YOU EXPERIENCED? (UHQR),LP BOX, $ 300.00 ,ROCK,AUHQR0005,USA,NEW,NEW,Analog Productions,"2022 ANALOGUE PRODUCTIONS ULTRA HIGH QUALITY BOX SET REMASTER ON 200-GRAM VINYL: LIMITED TO 20,000 UNITS",VB640
"JIMI HENDRIX EXPERIENCE, THE",ARE YOU EXPERIENCED?: REISSUE,1LP, $ 38.00 ,ROCK,88843059851,USA,NEW,NEW,Sony Music,2014 U.S. 180-GRAM ALL ANALOGUE AUDIOPHILE PRESS OF THE 1967 DEBUT STUDIO ALBUM w/ NORTH AMERICAN ALBUM COVER ARTWORK,VY4710
"JIMI HENDRIX EXPERIENCE, THE",ELECTRIC LADYLAND: REISSUE,2LP, $ 48.00 ,ROCK,88697623981,USA,NEW,NEW,Sony Music,2010 U.S. 180-GRAM 2xLP HENDRIX ESTATE AUDIOPHILE PRESS OF THE 1968 CLASSIC,VZ305
JIMMY BARNES,WAITIN' FOR THE HEARTACHE,"7""", $ 10.00 ,ROCK,K532,AUS,VG+,EX,Mushroom Records,"ORIG. 1988 MUSHROOM RECORDS PIC SLEEVE 7"" SINGLE",V83399
JIMMY BARNES,BARNESTORMING,2LP, $ 20.00 ,ROCK,TVL980012,AUS,VG,VG+,Mushroom Records,ORIG. OZ MUSHROOM 2xLP PRESS OF THE LIVE '88 ALBUM w/ PRINTED INNERS,VT1713
JIMMY BUFFETT,ONE PARTICULAR HARBOUR,1LP, $ 5.00 ,ROCK,54471,AUS,VG+,VG+,MCA Records,12th STUDIO ALBUM FROM 1983: SCARCE AUS PRESS,VS18921
JIMMY BUFFETT,LIVING AND DYING IN 3/4 TIME,1LP, $ 10.00 ,ROCK,SPBAA3070,AUS,VG+,VG+,Probe Records,3rd STUDIO ALBUM FROM '74: AUS PROBE RECORDS GATEFOLD PRESSING,VS21210
JIMMY SCOTT,THE SOURCE: REISSUE,1LP, $ 40.00 ,JAZZ,MOVLP1559,EU,NEW,NEW,Music On Vinyl,2015 EU 180-GRAM AUDIOPHILE REPRESS OF THE SCOTT'S 1969 RELEASE,VY15422
JIMMY SMITH,BACK AT THE CHICKEN SHACK (BLUE NOTE CLA,1LP, $ 48.00 ,JAZZ,3579051,USA,NEW,NEW,Blue Note Records,2021 ALL-ANALOG 180-GRAM BLUE NOTE CLASSIC SERIES KEVIN GRAY REMASTER: CLASSIC 1960 RECORDING,VY14522
JIMMY SMITH,HOME COOKIN' (BLUE NOTE CLASSIC VINYL SE,1LP, $ 55.00 ,JAZZ,3829304,EU,NEW,NEW,Blue Note Records,"2021 ALL-ANALOG 180-GRAM BLUE NOTE CLASSIC SERIES KEVIN GRAY REMASTER: 1958-59 SESSIONS w/ FRANCE, BURRELL & BAILEY",VY15457
JOAN ARMATRADING,WALK UNDER LADDERS,1LP, $ 10.00 ,POP,RML53007,AUS,VG+,EX,A&M Records,OZ A&M PRESS OF THE 1981 LP + INNER,VS15467
JOAN JETT & THE BLACKHEARTS,ACOUSTICS: RSD 2022,1LP, $ 55.00 ,ROCK,19439954021,EU,NEW,NEW,Legacy / Sony Music,RSD 2022 & 1st EVER ACOUSTIC VINYL RELEASE: LIMITED TO 6550 COPIES,VY15996
JOAN OF ARC,MY SUMMER-LONG HIGH WIPEOUT,"7""", $ 10.00 ,ALTERNATIVE,PRC1687,USA,EX,EX,Polyvinyl Records,"2008 POLYVINYL 3-TRACK U.S. 7"" SINGLE b/w NEIL YOUNG COVER",V83484
JOANNA NEWSOM,YS,2LP, $ 48.00 ,ALTERNATIVE,DC303LP,USA,NEW,NEW,Drag City Records,DRAG CITY RECORDS U.S. IMPORT 2xLP GATEFOLD PRESS OF THE ACCLAIMED 2006 DOUBLE-ALBUM,VZ121
JODY GRIND,FAR CANAL,1LP, $ 30.00 ,PROG ROCK,MOVLP1906,EU,NEW,NEW,Music On Vinyl,2017 EU 180-GRAM AUDIOPHILE REPRESS OF THE 2nd & FINAL ALBUM FROM PROTO-PROG BAND,VY10200
JOE HENDERSON,THE STATE OF THE TENOR (BLUE NOTE TONE P,1LP, $ 60.00 ,JAZZ,B003157801,USA,NEW,NEW,Blue Note Records,2020 BLUE NOTE TONE POET SERIES REPRESS FROM ORIG. TAPES & PRESSED BY RTI ON 180-GRAM: 1987 STUDIO ALBUM,VY13168
JOE HENDERSON,PAGE ONE (BLUE NOTE CLASSIC VINYL SERIES,1LP, $ 50.00 ,JAZZ,746563,USA,NEW,NEW,Blue Note Records,2021 ALL-ANALOG 180-GRAM BLUE NOTE CLASSIC SERIES KEVIN GRAY REMASTER: 1963 DEBUT ALBUM,VY13936
JOE HENDERSON,INNER URGE (BLUE NOTE CLASSIC VINYL SERI,1LP, $ 55.00 ,JAZZ,3876183,EU,NEW,NEW,Blue Note Records,"2022 ALL-ANALOG 180-GRAM BLUE NOTE CLASSIC SERIES KEVIN GRAY REMASTER: 1964 QUARTET RELEASE w/ DORHAM, TYNER & JONESLAS",VY15593
JOE JACKSON,BODY AND SOUL (45RPM),2LP, $ 110.00 ,ROCK,IR030,USA,NEW,NEW,Intervention Records,2022 INTERVENTION RECORDS KEVIN GRAY REMASTER CUT AT 45rpm: 1984 STUDIO ALBUM,VZ6207
JOE PASS,INTERCONTINENTAL: REISSUE,1LP, $ 50.00 ,JAZZ,0209856MSW,GER,NEW,NEW,MPS Records,2021 'REFOREST THE LEGEND' ALL-ANALOG REMASTER OF THE 1970 ALBUM FROM THE AMERICAN JAZZ GUITARIST,VY15719
JOE SATRIANI,SURFING WITH THE ALIEN,1LP, $ 20.00 ,ROCK,4629731,AUS,VG+,VG,CBS Records,"HUGE 1987 SOPHOMORE LP: CBS PRESS OZ PRESS w/ PRINTED INNER (check condition, VG LP)",VS2816
JOE SATRIANI,FLYING IN A BLUE DREAM,1LP, $ 20.00 ,ROCK,4659951,AUS,VG,VG+,CBS Records,AUS CBS PRESS OF THE 1989 STUDIO ALBUM w/ INNER,VS5869
JOEL SILBERSHER,NO TEETH,"7""", $ 10.00 ,ALTERNATIVE,IMSO020,AUS,EX,EX,Agitated Records,2017 SINGLE FROM AUSSIE GUITARIST & EX-MEMBER OF GOD,V83585
JOEY CAPE,A GOOD YEAR TO FORGET,1LP, $ 35.00 ,PUNK,FAT1401,USA,NEW,NEW,Fat Wreck Chords,2021 STUDIO ALBUM FROM THE LAGWAGON SINGER: BLACK VINYL PRESS,VY14826
JOHN BENDER,POP SURGERY,1LP, $ 30.00 ,POST-PUNK,SV103,USA,NEW,NEW,Superior Viaduct,2018 U.S. SUPERIOR VIADUCT RE-ISSUE OF THE '82 MINIMAL ELECTRONIC RELEASE,VY10771
JOHN BUTLER,JOHN BUTLER: RSD 2021,2LP, $ 40.00 ,ALTERNATIVE,JBTV001,AUS,NEW,NEW,Jarrah Records,AUS RSD 2021 & 1st TIME EVER VINYL PRESSING OF BUTLER'S 1998 DEBUT STUDIO ALBUM,VZ5450
JOHN COLTRANE,A LOVE SUPREME,1LP, $ 50.00 ,JAZZ,501551,EU,NEW,NEW,Impulse! Recordings,2022 EU IMPORT IMPULSE RECORDS GATEFOLD RE-PRESS OF THE SEMINAL '65 RELEASE,VY1988
JOHN COLTRANE,BLUE TRAIN: REISSUE,1LP, $ 35.00 ,JAZZ,3771410,EU,NEW,NEW,Blue Note Records,2014 EU 180-GRAM VINYL REPRESS OF THE 1958 CLASSIC,VY5302
JOHN COLTRANE,GIANT STEPS: REISSUE,1LP, $ 30.00 ,JAZZ,8122787061,USA,NEW,NEW,Atlantic Records,2014 U.S. STEREO REISSUE OF THE 1960 STUDIO ALBUM,VY9465
JOHN COLTRANE,BLUE TRAIN: REISSUE,1LP, $ 40.00 ,JAZZ,WT771673,EU,NEW,NEW,Waxtime Records,2010 EU 180-GRAM WAXTIME REPRESS OF 1957 ALL-TIME JAZZ CLASSIC,VY16449
JOHN COLTRANE,A LOVE SUPREME: LIVE IN SEATTLE,2LP, $ 68.00 ,JAZZ,B003429101,USA,NEW,NEW,Impulse! Recordings,NEW 2021 ARCHIVAL RELEASE  OF A NEWLY DISCOVERED LIVE PERFORMANCE IN 1965: 2LP GATEFOLD SET w/ 12-PAGE BOOKLET,VZ5793
JOHN COLTRANE & JOHNNY HARTMAN,JOHN COLTRANE & JOHNNY HARTMAN,1LP, $ 70.00 ,JAZZ,B003380001,USA,NEW,NEW,Verve Records,2022 ACOUSTIC SOUNDS SERIES ALL-ANALOG REMASTER OF THE 1963 COLLAB. RELEASE,VY16117
"JOHN COLTRANE QUARTET, THE",CRESCENT (VERVE ACOUSTIC SOUNDS SERIES),1LP, $ 75.00 ,JAZZ,B003378301,USA,NEW,NEW,Verve Records,2022 ACOUSTIC SOUNDS SERIES ALL-ANALOG REMASTER OF THE 1964 QUARTET RELEASE,VY15696
JOHN DWYER,BENT ARCANA,1LP, $ 35.00 ,ALTERNATIVE,CF130,USA,NEW,NEW,Castle Face Records,NEW 2020 RELEASE FROM THEE OH SEES FRONTMAN & HIS ENSEMBLE OF IMPROVISED PROG-FUSION PLAYERS,VY13265
JOHN DWYER,ENDLESS GARBAGE,1LP, $ 35.00 ,ALTERNATIVE,CF135,USA,NEW,NEW,Castle Face Records,NEW 2021 RELEASE FROM THEE OH SEES FRONTMAN & HIS ENSEMBLE OF FREE-JAZZ IMPROVISATIONAL PLAYERS + DL CODE,VY14335
JOHN DWYER,MOON-DRENCHED,1LP, $ 38.00 ,ALTERNATIVE,CF137,USA,NEW,NEW,Castle Face Records,NEW 2021 & 3rd RELEASE FROM THEE OH SEES FRONTMAN & HIS ENSEMBLE OF FREE-JAZZ IMPROVISATIONAL PLAYERS + DL CODE,VY14425
JOHN ENCARNACAO/ESPADRILLE,TINDERBOX,1LP, $ 10.00 ,ALTERNATIVE,PJ4915LP,AUS,NEW,NEW,China Pig Records,2018 RECORDING BY THE SYDNEY TRIO,VY11074
JOHN FOGERTY,BLUE RIDGE RANGERS EP: RSD 2021,"12""", $ 30.00 ,ROCK,538660091,EU,NEW,NEW,BMG Music,"RSD 2021 EXCLUSIVE BLUE VINYL 12"" EP COMBINING 2 SINGLES FROM 1973: LIMITED TO 2500 COPIES",VO646
JOHN HAMMOND,JOHN HAMMOND: REISSUE,1LP, $ 25.00 ,BLUES,DOL1050HG,EU,EX,EX,DOL,2019 EU IMPORT DOL RECORDS RE-ISSUE OF THE 1963 DEBUT ALBUM,VS20695
JOHN HICKS TRIO,IS THAT SO?: RSDBF 2021,2LP, $ 70.00 ,JAZZ,TWM81,USA,NEW,NEW,Tidal Waves Music,2021 RSD BLACK FRIDAY 2LP PRESS OF THE RARE DUTCH RECORDINGS: LIMITED TO 1000 COPIES,VZ5834
JOHN LENNON,SHAVED FISH: REISSUE,1LP, $ 35.00 ,ROCK,5351112,EU,NEW,NEW,Apple Records,2014 EU 180-GRAM BACK TO BLACK PRESS OF THE 1975 COMP.,VY6798
JOHN LENNON & YOKO ONO,DOUBLE FANTASY: REMASTER,1LP, $ 40.00 ,ROCK,5357102,EU,NEW,NEW,Universal Records,EU VINYL REMASTER OF THE 1980 LP,VY8609
JOHN MARTYN,THE CHURCH WITH ONE BELL: RSD 2021,1LP, $ 50.00 ,FOLK,CR00371,USA,NEW,NEW,Craft Recordings,RSD 2021 HALF-SPEED MASTER REPRESS OF THE 1998 COVERS ALBUM: LIMITED TO 2000 COPIES,VY14730
JOHN MAYALL,THE WORLD OF JOHN MAYALL,1LP, $ 15.00 ,BLUES,SPA47,AUS,VG+,VG+,The Decca Record Company,OZ DECCA RECORDS STEREO COMPILATION FROM 1970,VS2801
JOHN MAYALL,THE TURNING POINT,1LP, $ 20.00 ,BLUES,184308,AUS,G,VG+,Polydor,RARE ORIG. POLYDOR RECORDS NEW ZEALAND STEREO PRESS OF THE LIVE 1969 RELEASE,VS3374
JOHN MAYALL & THE BLUESBREAKERS,BLUESBREAKERS WITH ERIC CLAPTON: REISSUE,1LP, $ 40.00 ,BLUES,8000861,EU,NEW,NEW,The Decca Record Company,2016 EU 180-GRAM 'BACK TO BLACK' REPRESS OF THE 1966 CLASSIC,VY8125
JOHN MAYER,ROOM FOR SQUARES: REISSUE,1LP, $ 38.00 ,ROCK,88985393221,EU,NEW,NEW,Sony Music,2017 REPRESS OF HIS 2001 DEBUT ALBUM ON 180-GRAM VINYL,VY14503
JOHN MAYER,SOB ROCK (CLEAR VINYL),1LP, $ 60.00 ,ROCK,19439903031,EU,NEW,NEW,Columbia Records,2021 STUDIO ALBUM FROM THE LEGENDARY U.S. GUITARIST & SINGER: LIMITED EDITION CLEAR MINT VINYL PRESSING,VY16225
JOHN MCLAUGHLIN,THE MONTREUX YEARS,2LP, $ 55.00 ,JAZZ,BMGCAT555DLP,GER,NEW,NEW,BMG Music,NEW 2022 LIVE 2xLP RELEASE FEAT. MONTREUX PERFORMANCES FROM 1978-2016,VZ6088
JOHN MOORE & THE EXPRESSWAY,EXPRESSWAY RISING,1LP, $ 20.00 ,ALTERNATIVE,8393791,AUS,VG+,EX,Polydor,1989 DEBUT SOLO LP FROM EX-JESUS & MARY CHAIN DRUMERS: OZ POLYDOR PRESS w/ INSERT,VS18810
JOHN PARISH & POLLY JEAN HARVEY,DANCE HALL AT LOUSE POINT: REISSUE,1LP, $ 50.00 ,ALTERNATIVE,896487,EU,NEW,NEW,Island Records,2020 VINYL REMASTER OF PARISH & HARVEY'S DEBUT COLLABORATIVE STUDIO ALBUM FROM 1996: 180-GRAM EU PRESS,VY13321
JOHN PAUL YOUNG,THE SINGER,1LP, $ 5.00 ,POP,HAM061,AUS,VG+,EX,Hammard,1981 OZ HAMMARD RECORDS LP,VS10078
JOHN PRINE,COMMON SENSE: REISSUE,1LP, $ 45.00 ,COUNTRY,R118127,EU,NEW,NEW,Atlantic Records,NEW 2020 ATLANTIC 180-GRAM REPRESS OF PRINE'S 4th STUDIO ALBUM FROM 1975,VY13362
